dept,name,street,postalCode,city,lat,lon
76,Centre d'incendie et de secours d'Yport,19 Rue Alfred Nunes,76111,Yport,49.738870,0.311211
76,,Rue du Verger,76190,Yvetot,49.606340,0.767433
76,Centre de secours principal d'Yvetot,13b Rue Thiers,76190,Yvetot,49.616245,0.756961
77,Centre de première intervention et d'appui d'Amilis,24 Rue du 11 Novembre,77120,Amillis,48.740915,3.128693
77,Centre d'incendie et de secours de Beaumont-du-Gâtinais,10 Rue de la Laiterie,77890,Beaumont-du-Gâtinais,48.137199,2.483017
77,Centre de première intervention et d'appui de Beton-Bazoches,11bis Route départemental 1 004,77320,Beton-Bazoches,48.698904,3.241632
77,Centre d'incendie et de secours de Bois-le-Roi,Rue des Foucherolles,77590,Bois-le-Roi,48.474397,2.711553
77,Centre d'incendie et de secours de Bourron-Marlotte,7 Rue des Grands Reages,77780,Bourron-Marlotte,48.342029,2.707565
77,Centre d'incendie et de secours de Bray-sur-Seine,91 Rue Pasteur,77480,Bray-sur-Seine,48.410100,3.235338
77,Centre d'incendie et de secours de Brie-Comte-Robert,1 Allee du Commandant Guesnet,77170,Brie-Comte-Robert,48.700044,2.597048
77,Centre d'incendie et de secours de Champagne-sur-Seine,35 Rue Henri Paul,77430,Champagne-sur-Seine,48.392666,2.799085
77,Centre d'incendie et de secours de Château-Landon,6 Rue de Jallemain,77570,Château-Landon,48.142775,2.693726
77,Centre d'incendie et de secours de Chaumes-en-Brie,1 Rue Soupir,77390,Chaumes-en-Brie,48.666363,2.842446
77,Centre d'incendie et de secours de Chelles,16 Rue du Tir,77500,Chelles,48.887667,2.592911
77,Centre d'incendie et de secours de Chenoise,Le Bois aux Geais (Chenoise),77160,Chenoise-Cucharmoy,48.620445,3.195848
77,Centre d'incendie et de secours de Chessy,Rue du Grand Secours,77700,Chessy,48.861186,2.784282
77,Centre d'incendie et de secours de Claye-Souilly,30 Rue Victor Drouet,77410,Claye-Souilly,48.948828,2.670309
77,Centre d'incendie et de secours de Coulommiers,9 Rue Sainte Marguerite,77120,Coulommiers,48.814240,3.108236
77,Centre d'incendie et de secours de Crécy-la-Chapelle,7 Rue de la Croix des Agneaux,77580,Crécy-la-Chapelle,48.860592,2.901086
77,Centre d'incendie et de secours de Dammarie-les-Lys,94 Rue Galilée,77190,Dammarie-les-Lys,48.521055,2.634770
77,Centre d'incendie et de secours de Dammartin-en-Goële,2 Rue de Saint Mard,77230,Dammartin-en-Goële,49.050500,2.671330
77,Centre d'incendie et de secours de Donnemarie-Dontilly,27 Rue de la Fontaine,77520,Donnemarie-Dontilly,48.479616,3.143128
77,Centre d'incendie et de secours d'Égreville,28bis Rue de la Poterne,77620,Égreville,48.176686,2.877746
77,Centre d'incendie et de secours de Faremoutiers,3 Impasse des Saules,77515,Faremoutiers,48.800467,2.986511
77,Centre d'incendie et de secours de Ferrières-en-Brie,1 Avenue Joseph Paxton,77164,Ferrières-en-Brie,48.826544,2.708898
77,Centre d'incendie et de secours de Fontainebleau,41bis boulevard du général leclerc,77300,Fontainebleau,48.413353,2.711669
77,Centre d'incendie et de secours de Fontenay-Trésigny,109 Rue Bertaux,77610,Fontenay-Trésigny,48.713188,2.853400
77,Centre d'incendie et de secours de Guignes,Rue Saint Abdon,77390,Guignes,48.628449,2.807606
77,Centre d'incendie et de secours de Jouy-le-Châtel,45b Rue de Paris,77970,Jouy-le-Châtel,48.670347,3.124146
77,Centre d'incendie et de secours de La-Chapelle-la-Reine,4 Rue de Villione,77760,La Chapelle-la-Reine,48.320825,2.569629
77,Centre d'Incendie et de Secours de La-Ferté-Gaucher,13 Route de Rebais,77320,La Ferté-Gaucher,48.787876,3.302546
77,Centre d'incendie et de secours de La-Ferté-sous-Jouarre,16b Avenue de Rebais,77260,La Ferté-sous-Jouarre,48.938703,3.126223
77,Centre d'incendie et de secours de Grande Paroisse,Rue Clovis Moriot,77130,La Grande-Paroisse,48.386871,2.900268
77,Centre d'incendie et de secours de Lagny-sur-Marne,Avenue Bonnet,77400,Lagny-sur-Marne,48.878180,2.723382
77,Centre d'incendie et de secours de Châtelet-en-Brie,9 Place de la Mare aux Canes,77820,Le Châtelet-en-Brie,48.507627,2.789544
77,Centre d'incendie et de secours de Lizy-sur-Ourcq,22 Route de Beauval,77440,Lizy-sur-Ourcq,49.030739,3.009606
77,Centre d'incendie et de secours de Lognes,2 Rue du Village,77185,Lognes,48.838124,2.626345
77,Centre d'incendie et de secours de Lorrez-le-Bocage-Préaux,13 Rue Emile Bru,77710,Lorrez-le-Bocage-Préaux,48.236651,2.903593
77,Centre d'incendie et de secours de Maison-Rouge,4 Place du Tilleul,77370,Maison-Rouge,48.558763,3.150873
77,Centre d'incendie et de secours de Meaux,10 Chemin du Canal,77100,Meaux,48.959674,2.897699
77,Centre d'incendie et de secours de Meilleray,3a Place de la Mairie,77320,Meilleray,48.789220,3.421478
77,Centre de secours principal de Melun,Chemin Rural Dit des Mulets,77000,Melun,48.553809,2.633102
77,Centre d'incendie et de secours de Mitry-Mory,9 Rue des Frères Lumière,77290,Mitry-Mory,48.976872,2.629700
77,Centre d'incendie et de secours de Moissy-Cramayel,70 Chemin des Charmilles,77550,Moissy-Cramayel,48.626682,2.574853
77,Centre de première intervention et d'appui de Montceaux-lès-Provins,6 Rue des Châtaigniers,77151,Montceaux-lès-Provins,48.694370,3.442295
77,Centre d'incendie et de secours de Montereau-Fault-Yonne,1 Rue Pierre Brossolette,77130,Montereau-Fault-Yonne,48.384462,2.951052
77,Centre d'incendie et de secours de Moret-sur-Loing,10 Place du Champ de Mars,77250,Moret-Loing-et-Orvanne,48.374012,2.817436
77,Centre d'incendie et de secours de Mormant,13 Rue du Capitaine Delanneau,77720,Mormant,48.603602,2.891037
77,Centre d'incendie et de secours de Nangis,79 Rue des Fontaines,77370,Nangis,48.560803,3.009626
77,Centre d'incendie et de secours de Nemours,48a Avenue Etienne Dailly,77140,Nemours,48.261279,2.716043
77,Centre d'incendie et de secours d'Ozoir-la-Ferrière,5 Allée de la Brèche aux Loups,77330,Ozoir-la-Ferrière,48.764526,2.676158
77,Centre de première intervention et d'appui de Perthes-en-Gatinais,50 Rue de la Fosse aux Moines,77930,Perthes,48.481814,2.550437
77,Centre d'incendie et de secours de Pontault-Combault,1 Rue de l'Epinette,77340,Pontault-Combault,48.778872,2.613269
77,Centre d'incendie et de secours de Provins,4 Rue de la Prairie,77160,Provins,48.554696,3.293982
77,Centre d'incendie et de secours de Rebais,6 Avenue Georges Clemenceau,77510,Rebais,48.848788,3.234547
77,Centre d'Incendie et de Secours de Rozay-en-Brie,19 Rue Arthur Rimbaud,77540,Rozay-en-Brie,48.683809,2.969543
77,Centre d'incendie et de secours de Saint-Fargeau-Ponthierry,9 Rue Emile Filée,77310,Saint-Fargeau-Ponthierry,48.524103,2.545043
77,Centre d'incendie et de secours de Saint-Germain-sur-Morin,1 Rue de la Grande Couture,77860,Saint-Germain-sur-Morin,48.883708,2.840970
77,,10 Rue Principale,77320,Saint-Rémy-de-la-Vanne,48.791637,3.232304
77,Centre d'incendie et de secours de Saint-Soupplets,25 Rue de la Croix des Charmes,77165,Saint-Soupplets,49.039874,2.798609
77,Centre d'incendie et de secours de Savigny-le-Temple,26 Rue Alfred de Musset,77176,Savigny-le-Temple,48.604594,2.578256
77,Centre d'incendie et de secours de Souppes-sur-Loing,30 Rue Etienne Thoizon,77460,Souppes-sur-Loing,48.183898,2.742618
77,,Rue Baptiste Larpenteur,77810,Thomery,48.410087,2.789113
77,Centre d'incendie et de secours de Torcy,35 Route de Noisiel,77200,Torcy,48.858921,2.654590
77,Centre de première intervention et d'appui de Touquin,41bis Rue du Lureau,77131,Touquin,48.732770,3.010783
77,,4 Rue de la Ligorne,77220,Tournan-en-Brie,48.741948,2.780413
77,Centre d'incendie et de secours de Tournan-en-Brie,41 Rue de la Ligorne,77220,Tournan-en-Brie,48.741665,2.780411
77,Centre d'incendie et de secours de Trilport,9 Rue de la Halotte,77470,Trilport,48.960517,2.962730
77,Centre d'incendie et de secours de Vaux-le-Pénil,181 Impasse Antoine Lavoisier,77000,Vaux-le-Pénil,48.532736,2.691911
77,Centre de première intervention et d'appui de Villeneuve-sur-Bellot,8bis Rue de Montflageol,77510,Villeneuve-sur-Bellot,48.863186,3.339703
77,Centre d'incendie et de secours de Villeparisis,22 Rue Joseph Lhoste,77270,Villeparisis,48.938208,2.618909
77,Centre d'incendie et de secours de Villiers-Saint-Georges,2bis Rue du Clos de la Ferme,77560,Villiers-Saint-Georges,48.647490,3.407354
77,Centre d'incendie et de secours de Voulx,999d Route de Saint-ange,77940,Voulx,48.280666,2.957272
77,Centre d'incendie et de secours de Vulaines-sur-Seine,52 Route d'Héricy,77870,Vulaines-sur-Seine,48.434426,2.753208
78,Centre d'incendie et de secours d'Ablis,51 Rue des Acacias,78660,Ablis,48.517398,1.829565
78,Centre d'incendie et de secours d'Achères,11 Barrage d’Andresy,78260,Achères,48.966984,2.066205
78,Centre d'incendie et de secours d'Aubergenville,15 Rue de l'Egalité,78410,Aubergenville,48.963285,1.851622
78,Centre d'incendie et de secours de Bois-d'Arcy/Saint-Cyr-l'École,88 Avenue Jean Jaurès,78390,Bois-d'Arcy,48.800904,2.032391
78,Centre d'incendie et de secours de Bonnières-sur-Seine,4 Rue Marcel Pagnol,78270,Bonnières-sur-Seine,49.031929,1.573024
78,Centre d'incendie et de secours de Bréval,7 Rue du Vieux Chene,78980,Bréval,48.944263,1.521158
78,Centre d'incendie et de secours de Chanteloup-les-Vignes,Avenue Charles de Gaulle,78570,Chanteloup-les-Vignes,48.970870,2.036532
78,Centre d'incendie et de secours de Chatou/Carrière-sur-Seine,Rue de Dublin,78400,Chatou,48.905725,2.162627
78,Centre d'incendie et de secours de Chevreuse,3 Rue Charles Michels,78460,Chevreuse,48.706794,2.046005
78,Centre de secours nautique (sapeurs-pompiers des Yvelines),2 Rue de Maurecourt,78700,Conflans-Sainte-Honorine,48.988894,2.073000
78,Centre de secours nautique (sapeurs-pompiers des Yvelines),2 Rue de Maurecourt,78700,Conflans-Sainte-Honorine,48.989182,2.072682
78,Centre d'incendie et de secours de Conflans-Sainte-Honorine,32 Rue des Frères Damme,78700,Conflans-Sainte-Honorine,49.001176,2.082589
78,Centre d'incendie et de secours de Gargenville,15 Rue des Merisiers,78440,Gargenville,48.987232,1.814081
78,Centre d'incendie et de secours de Houdan,32 Rue des Jeux de Billes,78550,Houdan,48.791375,1.602481
78,Centre de secours principal de Houilles/Sartrouville,99 Boulevard Henri Barbusse,78800,Houilles,48.932261,2.181056
78,Centre d'incendie et de secours de La-Celle-Saint-Cloud,7 Avenue Gustave Mesureur,78170,La Celle-Saint-Cloud,48.848712,2.136496
78,Centre d'incendie et de secours du Mesnil-le-Roi,31 chemin du Haut de Vaux,78600,Le Mesnil-le-Roi,48.928567,2.122302
78,Centre d'incendie et de secours du Vésinet/Croissy-sur-Seine,21 Rue Henri Dunant,78110,Le Vésinet,48.894366,2.136042
78,Centre d'incendie et de secours des Essarts-le-Roi,23bis Rue du 11 Novembre 1918,78690,Les Essarts-le-Roi,48.718098,1.894308
78,Centre de secours principal des Mureaux,20 Rue des Bouvreuils,78130,Les Mureaux,48.992317,1.919810
78,Centre d'incendie et de secours de Limay,80 Rue des Coutures,78520,Limay,48.988214,1.734782
78,Centre d'incendie et de secours de Louveciennes,1 Rue de la Paix,78430,Louveciennes,48.862062,2.113714
78,Centre de secours principal de Magnanville,1 Rue de la Marnière,78200,Magnanville,48.973138,1.689815
78,Centre d'incendie et de secours de Magny-les-Hameaux,42 Rue aux Fleurs,78114,Magny-les-Hameaux,48.751575,2.063590
78,Centre d'incendie et de secours de Maisons-Laffitte,32bis Rue de Mexico,78600,Maisons-Laffitte,48.944909,2.140343
78,Centre d'incendie et de secours de Marly-le-Roi,10 Chemin des Maigrets,78160,Marly-le-Roi,48.875264,2.091742
78,Centre d'incendie et de secours de Maule,4 Chaussee Saint Vincent,78580,Maule,48.912162,1.850881
78,Centre d'incendie et de secours de Maurepas,6 Rue Claude Bernard,78310,Maurepas,48.760412,1.930933
78,Centre d'incendie et de secours de Méré,2bis Chemin Beauchet,78490,Méré,48.805683,1.813693
78,Centre d'incendie et de secours de Montesson,207 Rue du 8 Mai 1945,78360,Montesson,48.920126,2.132481
78,Centre de secours principal de Montigny-le-Bretonneux,10 Route de Trappes,78180,Montigny-le-Bretonneux,48.772362,2.015237
78,Centre d'incendie et de secours de Plaisir,708 Avenue François Mitterrand,78370,Plaisir,48.818149,1.960630
78,Centre de secours principal de Poissy,160 Avenue de la Maladrerie,78300,Poissy,48.915093,2.022121
78,Centre de secours principal de Rambouillet,143 Rue G. Lenotre,78120,Rambouillet,48.629663,1.831161
78,Centre d'incendie et de secours de Saint-Arnoult-en-Yvelines,18 Rue Jean Moulin,78730,Saint-Arnoult-en-Yvelines,48.571569,1.932897
78,Centre de secours principal de Saint-Germain-en-Laye,13 Boulevard Franz Liszt,78100,Saint-Germain-en-Laye,48.892616,2.069010
78,Centre d'incendie et de secours de Saint-Léger-en-Yvelines,8 Route des Grands Coins,78610,Saint-Léger-en-Yvelines,48.717687,1.761539
78,Centre d'incendie et de secours de Septeuil,30 Rue Maurice Cléret,78790,Septeuil,48.893621,1.677254
78,Centre d'incendie et de secours de Vélizy-Villacoublay,27 Avenue Robert Wagner,78140,Vélizy-Villacoublay,48.782613,2.175341
78,Centre d'incendie et de secours de Vernouillet,32 Route de Chapet,78540,Vernouillet,48.971178,1.979370
78,Centre de secours principal de Versailles,4bis Avenue de Paris,78000,Versailles,48.800826,2.130537
78,Centre d'incendie et de secours de Villepreux/Les-Clayes-sous-Bois,18 Avenue du Lieutenant Maurice Hervé,78450,Villepreux,48.831803,2.000920
78,Centre d'incendie et de secours de Viroflay,109 Avenue Gaston Boissier,78220,Viroflay,48.799280,2.173467
79,Centre d'incendie et de secours Le Lambon,26 Route de Montaillon (Mougon),79370,Aigondigné,46.295546,-0.284967
79,Centre d'incendie et de secours Le Thouet,2 Rue de l'Aumonerie,79600,Airvault,46.822305,-0.138376
79,Centre d'incendie et de secours de La Courance,5 Chemin de la Caserne,79210,Amuré,46.243619,-0.587007
79,Centre d'incendie et de secours de La Venise Verte,21 Route de Saint Georges de Rex,79210,Arçais,46.293056,-0.686150
79,Centre d'incendie et de secours d'Argentonnay,13 Avenue du Général de Gaulle,79150,Argentonnay,46.984804,-0.455558
79,Centre d'incendie et de secours d'Assais les Jumeaux,19 Rue Georges Vouilloux,79600,Assais-les-Jumeaux,46.790897,-0.060412
79,Centre d'incendie et de secours de Beauvoir-sur-Niort,88 Chemin du Rule,79360,Beauvoir-sur-Niort,46.187263,-0.472168
79,Centre d'Incendie et de Secours L'Autize,Route de Faye,79160,Béceleuf,46.464625,-0.511221
79,Centre d'incendie et de secours de Bressuire,91 Boulevard de Poitiers,79300,Bressuire,46.836465,-0.479252
79,Centre d'incendie et de secours de Brioux-sur-Boutonne,3 Avenue de Royan,79170,Brioux-sur-Boutonne,46.140632,-0.220962
79,Centre d'incendie et de secours de Celles-sur-Belle,13 Rue de la Voie Basse,79370,Celles-sur-Belle,46.264004,-0.220335
79,Centre d'incendie et de secours de Cerizay,32 Rue des Pierriéres,79140,Cerizay,46.825051,-0.661720
79,Centre d'incendie et de secours Champdeniers,2bis Route de Cours,79220,Champdeniers,46.489175,-0.406329
79,Centre d'incendie et de secours de Chef-Boutonne,3 Rue Maurice Gadioux,79110,Chef-Boutonne,46.104133,-0.068980
79,Centre d'incendie et de secours de Cherveux,1 Chemin des Vergers de la Noue,79410,Cherveux,46.415684,-0.359752
79,Centre d'incendie et de secours de Chizé,10 Rue du Pont au Loup,79170,Chizé,46.121923,-0.345384
79,Centre d'Incendie et de Secours Val d'Autize,15 Rue Johannes Gutenberg,79160,Coulonges-sur-l'Autize,46.476038,-0.592224
79,Centre d'incendie et de secours de Sèvre Amont,92 Chemin de la Vigne,79410,Échiré,46.390737,-0.425772
79,Centre d'incendie et de secours Fenioux Le Beugnon,54 Rue de Parthenay,79160,Fenioux,46.545951,-0.493200
79,Centre d'incendie et de secours de La Chapelle Saint-Laurent,1 rue Pierre de Coubertin,79430,La Chapelle-Saint-Laurent,46.749961,-0.474487
79,Centre d'incendie et de secours d'Arc en Sèvre,1 Allée de la Communauté,79260,La Crèche,46.355464,-0.310642
79,Centre d'incendie et de secours La Mothe de Pamproux,3 Rue des Justices,79800,La Mothe-Saint-Héray,46.363933,-0.103954
79,Centre d'incendie et de secours de Lezay,1bis Rue de Melle,79120,Lezay,46.264226,-0.010616
79,Centre d'incendie et de secours Les Landes,384 Rue Paul Cezanne,79290,Loretz-d'Argenton,47.076526,-0.276570
79,Centre d'incendie et de secours de Mauléon,10 Rue du Cardinal de Sourdis,79700,Mauléon,46.922549,-0.744485
79,Centre d'incendie et de secours de Mauzé-sur-le-Mignon,22 Route de Jouet,79210,Mauzé-sur-le-Mignon,46.198915,-0.669628
79,Centre d'incendie et de secours Mazières - Saint Pardoux,7 Rue du Mazureau,79310,Mazières-en-Gâtine,46.530442,-0.323120
79,Centre d'incendie et de secours de Melle,1 Impasse du Feu,79500,Melle,46.225116,-0.133832
79,Centre d'incendie et de secours de Ménigoute,8 Rue de la Croix Brousseau,79340,Ménigoute,46.497687,-0.055698
79,Centre d'incendie et de secours de Moncoutant,14 Rue des Prairies,79320,Moncoutant-sur-Sèvre,46.725165,-0.592526
79,Centre d'incendie et de secours de Niort,13 Rue Gabrielle du Châtelet,79000,Niort,46.320085,-0.419066
79,Centre d'incendie et de secours de Nueil-les-Aubiers,59 Rue de l’Atlantique,79250,Nueil-les-Aubiers,46.950244,-0.602791
79,Centre d'incendie et de secours de Parthenay,3 Rue Abrantes,79200,Parthenay,46.654721,-0.236805
79,Centre d'incendie et de secours de La Plaine,6 rue de Migalland,79100,Plaine-et-Vallées,46.943986,-0.075545
79,Centre d'incendie et de secours de Prahecq,2b Rue des Ardillers,79230,Prahecq,46.255674,-0.342504
79,Centre d'incendie et de secours de Saint-Maixent-l'École,22 Rue des Chasseignes,79400,Saint-Maixent-l'École,46.415882,-0.202812
79,Centre d'incendie et de secours de Saint-Martin de Sanzay,8 Rue du Thouet,79290,Saint-Martin-de-Sanzay,47.082213,-0.198597
79,Centre d'incendie et de secours de Saint-Varent,19a Rue du Bois de la Porte,79330,Saint-Varent,46.886054,-0.234878
79,Centre d'incendie et de secours de Sauzé-Vaussais,5 Route de Plibou,79190,Sauzé-entre-Bois,46.136410,0.108633
79,Centre d'incendie et de secours de L'Absie Le Busseau,1 Rue de la Vendée,79240,Scillé,46.626497,-0.576148
79,Centre d'incendie et de secours de Secondigny,25 Rue de l'Anjou,79130,Secondigny,46.611942,-0.419595
79,Centre d'incendie et de secours de Thénezay,1 Chemin de la Fabrique,79390,Thénezay,46.712623,-0.031090
79,Centre d'incendie et de secours de Thouars,5 Impasse Claude Monet,79100,Thouars,46.993093,-0.210960
79,Centre d'incendie et de secours de Vasles,5 Rue de la Butée,79340,Vasles,46.574707,-0.024268
79,Centre d'Incendie et de Secours L'Entente,4 Rue de l’Eglise,79160,Villiers-en-Plaine,46.407207,-0.538221
80,Centre de secours principal d'Abbeville,2 Rue des 3 Fillettes,80100,Abbeville,50.103673,1.832998
80,Centre d'incendie et de secours d'Ailly-le-Haut-Clocher,34bis Rue de la Poste,80690,Ailly-le-Haut-Clocher,50.075184,1.999114
80,Centre d'incendie et de secours d'Ailly-sur-Noye,3 Rue Pierre Classen,80250,Ailly-sur-Noye,49.763187,2.367399
80,Centre d'incendie et de secours d'Airaines,12 Rue Samarobriva,80270,Airaines,49.979956,1.942326
80,Centre d'incendie et de secours d'Albert,11 Route de Millencourt,80300,Albert,50.002802,2.634009
80,Centre de secours principal Amiens-Ferry,3bis Rue de Boutillerie,80090,Amiens,49.880187,2.330956
80,Centre de secours principal Amiens-Catelas,1 Rue Voclin,80000,Amiens,49.896140,2.290599
80,Centre d'incendie et de secours d'Arrest,2a Rue de Catigny,80820,Arrest,50.128478,1.616364
80,Centre d'incendie et de secours d'Ault,8 rue des lieutenants Ternisien et Lefevre,80460,Ault,50.088071,1.449169
80,Centre d'incendie et de secours de Beaucamps-le-Vieux,2 Rue du Colonel Sorlin,80430,Beaucamps-le-Vieux,49.842368,1.780420
80,Centre d'incendie et de secours de Beauquesne,6 Rue Mathieu,80600,Beauquesne,50.083334,2.391095
80,Centre d'incendie et de secours de Beauval,9 Rue des Hocdées,80630,Beauval,50.106245,2.329468
80,Centre d'incendie et de secours de Bernaville,22 Rue Léon Soudet,80370,Bernaville,50.132645,2.158597
80,Centre d'incendie et de secours de Bourseville,823 Rue d’Abbeville,80130,Bourseville,50.103744,1.529840
80,Centre d'incendie et de secours de Bouvaincourt-sur-Bresle,43 Rue de la République,80220,Bouvaincourt-sur-Bresle,50.027896,1.494752
80,Centre d'incendie et de secours de Bray-sur-Somme,6 Rue Louise Marais d'Arc,80340,Bray-sur-Somme,49.939701,2.721011
80,Centre d'incendie et de secours de Candas,33 Rue de la Gare,80750,Candas,50.107247,2.257630
80,Centre d'incendie et de secours de Cayeux-sur-Mer,41 Rue Ancel de Caïeu,80410,Cayeux-sur-Mer,50.179122,1.502533
80,Centre d'incendie et de secours de Chépy,40 Rue du Docteur Roger Castel,80210,Chépy,50.062188,1.645846
80,Centre d'incendie et de secours de Conty,1a Rue du Marais,80160,Conty,49.743163,2.155620
80,Centre d'incendie et de secours de Crécy-en-Ponthieu,23ter Route de Rue,80150,Crécy-en-Ponthieu,50.256754,1.871360
80,Centre d'incendie et de secours de Domart-en-Ponthieu,1 Rue Henriette Démuin,80620,Domart-en-Ponthieu,50.074634,2.123472
80,Centre d'incendie et de secours de Doullens,50 Rue du Collège,80600,Doullens,50.161685,2.338853
80,Centre d'incendie et de secours d'Épehy,1 Rue de la Brasserie,80740,Épehy,50.006954,3.131898
80,Centre d'incendie et de secours de Feuquières-en-Vimeu,10 Rue Ferdinand Buisson,80210,Feuquières-en-Vimeu,50.059983,1.606024
80,Centre d'incendie et de secours de Flixecourt,1 Allée de la Haute Borne,80420,Flixecourt,50.023288,2.068760
80,Centre d'incendie et de secours de Fort-Mahon,79 Rue Gambetta,80120,Fort-Mahon-Plage,50.343384,1.574685
80,Centre d'incendie et de secours Val de Somme,Route de Villers-Bretonneux,80800,Fouilloy,49.893459,2.507648
80,Centre d'incendie et de secours de Fressennville,10 Rue du Chellier,80390,Fressenneville,50.064898,1.578880
80,Centre d'incendie et de secours de Friville-Escarbotin,7bis Rue Frederic Chopin,80130,Friville-Escarbotin,50.074618,1.540667
80,Centre d'incendie et de secours de Gamaches,67bis Rue du 11 Novembre,80220,Gamaches,49.991882,1.571048
80,Centre d'incendie et de secours d'Hallencourt,1 Chemin du Pâtis,80490,Hallencourt,49.993289,1.876945
80,Centre d'incendie et de secours de Ham,86 Rue Henri Dunant,80400,Ham,49.741019,3.088537
80,Centre d'incendie et de secours d'Hangest-en-Santerre,14 Place du Jeu de Paume,80134,Hangest-en-Santerre,49.752764,2.603628
80,Centre d'incendie et de secours d'Hornoy-le-Bourg,14 Rue du 8 Mai,80640,Hornoy-le-Bourg,49.849183,1.901658
80,Centre d'incendie et de secours du Crotoy,22 Rue des Abattoirs,80550,Le Crotoy,50.221689,1.628675
80,Centre d'incendie et de secours de Lucheux,35 Rue Wallon,80600,Lucheux,50.201898,2.398519
80,Centre d'incendie et de secours de Mailly-Maillet,11 Rue Lepage,80560,Mailly-Maillet,50.078750,2.606431
80,Centre d'incendie et de secours de Mers-les-Bains,71 Rue des Canadiens,80350,Mers-les-Bains,50.064137,1.385285
80,Centre d'incendie et de secours de Miannay,11 Rue des Ecoles,80132,Miannay,50.097285,1.719706
80,Centre d'incendie et de secours de Miraumont,1bis Rue de la Sangle,80300,Miraumont,50.093608,2.731894
80,Centre d'incendie et de secours de Moislains,8 Chemin Vert,80200,Moislains,49.993226,2.969621
80,Centre d'incendie et de secours de Molliens-Dreuil,8 Rue des Airettes,80540,Molliens-Dreuil,49.885741,2.023286
80,Centre d'incendie et de secours de Mons-Boubert,Rue des Granges,80210,Mons-Boubert,50.129042,1.663351
80,Centre d'incendie et de secours de Montdidier,1 Rue du Colonel Sorlin,80500,Montdidier,49.652102,2.578305
80,Centre d'incendie et de secours de Moreuil,9 Rue du Colonel Sorlin,80110,Moreuil,49.769318,2.485155
80,Centre d'incendie et de secours de Naours,1bis Rue de la Basse Carnoye,80260,Naours,50.036987,2.275792
80,Centre d'incendie et de secours de Nesle,Caserne Pompiers,80190,Nesle,49.756537,2.910419
80,Centre d'incendie et de secours de Nouvion-en-Ponthieu,6 Rue de la Mairie,80860,Nouvion,50.211914,1.778664
80,Centre d'incendie et de secours de Forceville-Oisemont,30 Rue Jean Jaurès,80140,Oisemont,49.959193,1.776420
80,Centre de secours principal de Péronne,18 Rue du Chemin Vert,80200,Péronne,49.914395,2.930776
80,Centre d'incendie et de secours de Poix-de-Picardie,3 Rue du Docteur Dumeige,80290,Poix-de-Picardie,49.774938,1.988975
80,Centre de secours principal Amiens-Poulainville,Avenue Roger Dumoulin,80260,Poulainville,49.945428,2.279091
80,Centre d'incendie et de secours de Val de Trie,6 Rue du Château,80132,Quesnoy-le-Montant,50.110019,1.688643
80,Centre d'incendie et de secours de Roisel,10bis Rue Thèodore Baré,80240,Roisel,49.949217,3.096743
80,Centre d'incendie et de secours de Rosières-en-Santerre,8 Avenue du Fosse Pierret,80170,Rosières-en-Santerre,49.827388,2.705334
80,Centre d'incendie et de secours de Roye,630 Rue de Nesle,80700,Roye,49.700567,2.802173
80,Centre d'incendie et de secours de Rue,25 Route d’Abbeville,80120,Rue,50.271167,1.680963
80,Centre d'incendie et de secours de Saigneville,1 Rue de la Place,80230,Saigneville,50.136294,1.712888
80,Centre d'incendie et de secours de Saint-Quentin-la-Motte-Croix-au-Bailly,40quater Rue Andre Deligniere,80880,Saint-Quentin-la-Motte-Croix-au-Bailly,50.073291,1.451728
80,Centre d'incendie et de secours de Saint-Sauflieu,13 Rue du Séhu,80160,Saint-Sauflieu,49.790745,2.253820
80,Centre d'incendie et de secours de Saint-Valery-sur-Somme,4 Place de la Croix l'Abbé,80230,Saint-Valery-sur-Somme,50.185090,1.623686
80,Centre d'incendie et de secours de Toutencourt,3bis Rue Longue,80560,Toutencourt,50.035838,2.458364
80,Centre d'incendie et de secours de Vignacourt,138 Rue Léon Thuillier,80650,Vignacourt,50.011599,2.198941
80,Centre d'incendie et de secours de Bocage-Hallue,418 Rue des Libérateurs de 1944,80260,Villers-Bocage,50.003711,2.307459
80,Centre d'incendie et de secours de Warloy-Baillon,11 Rue Henri Carnoy,80300,Warloy-Baillon,50.011329,2.524667
80,Centre d'incendie et de secours de Woignarue,40 Rue de la Mairie,80460,Woignarue,50.110151,1.495040
80,Centre d'incendie et de secours de Woincourt,1 Place de la Mairie,80520,Woincourt,50.065300,1.538158
81,Centre d'incendie et de secours d'Alban,5 Chemin de Serres,81250,Alban,43.893508,2.462072
81,Centre de secours principal d'Albi,Rue des Agriculteurs,81000,Albi,43.924444,2.177157
81,Centre d'incendie et de secours d'Anglès,78 Impasse des Bousquettes,81260,Anglès,43.564290,2.566509
81,Centre d'incendie et de secours du Pays Mazamétain,540 Boulevard du Thoré,81200,Aussillon,43.509263,2.372199
81,Centre d'incendie et de secours de Brassac,1 Place du Petit Train,81260,Brassac,43.631527,2.496643
81,Centre d'incendie et de secours de Cahuzac-sur-Vère,13 Route de Gaillac,81140,Cahuzac-sur-Vère,43.981237,1.908302
81,Centre d'incendie et de secours de Carmaux,24 Chemin de la Vente,81400,Carmaux,44.053872,2.145475
